PostalCode,MeanCrimes,SumCrimes,SuburbName,Latitude,Longitude,DistCityCenter
3172,906.6,4533,Dingley Village,-37.975576200000006,145.12564780000002,20.85107059218552
3018,908.6,4543,Altona,-37.88360825,144.7586157375,20.405078732285663
3018,908.6,4543,Seaholme,-37.8641585,144.8442324,12.588533510171859
3184,930.0,4650,Elwood,-37.8511511,144.9620399,3.055428479541173
3188,934.8,4674,Hampton,-27.3570077,152.06924030000002,1339.6853589654077
3188,934.8,4674,Hampton East,-37.9385409,145.0306726,13.125527941453655
3803,940.8,4704,Hallam,-38.0074845,145.268858,32.30422080546716
3910,974.4,4872,Langwarrin,-38.154582899999994,145.1973931,41.069061761604
3148,978.2,4891,Chadstone,-37.9173212,145.1304242,16.566300538675858
3941,988.2,4941,Rye,-38.315364200000005,145.000282,54.28635542691689
3941,988.2,4941,St Andrews Beach,-38.344727299999995,144.74209380000002,61.17293189582385
3941,988.2,4941,Tootgarook,-38.33757979999999,145.17732890000002,59.30372651226463
3130,1039.8,5199,Blackburn,-37.8053801,145.154324,15.526975755265624
3130,1039.8,5199,Blackburn North,-37.838832200000006,145.14878480000002,14.892588477991087
3130,1039.8,5199,Blackburn South,-37.8215116,145.1261267,12.868360467139466
3138,1044.2,5221,Mooroolbark,-37.7873186,145.38830369999997,36.171074540314244
3060,1050.0,5250,Fawkner,-37.702819899999994,144.9275403,14.616892193222034
3067,1059.6,5298,Abbotsford,-37.82762235,145.008091196346,2.4804555954225918
3124,1084.4,5422,Camberwell,-37.838462299999996,145.0740767,8.365263621694186
3183,1087.4,5437,St Kilda East,-37.8668218,145.00216569999998,4.786556345681698
3183,1087.4,5437,Balaclava,-37.878856799999994,144.9855487,5.7276186526642645
3019,1143.6,5718,Braybrook,-37.7867076,144.85484509999998,11.888300201384766
3015,1147.4,5737,Newport,-37.843596600000005,144.88047969999997,8.910094704574776
3015,1147.4,5737,Spotswood,-37.8296363,144.887901,8.08184550353657
3015,1147.4,5737,South Kingsville,-37.8306664,144.8713429,9.539401840725553
3008,1149.6,5748,Docklands,-37.81754229999999,144.9394923,3.717285430257817
3189,1161.8,5809,Moorabbin,-37.9414646,145.05783830000001,14.400554838274289
3095,1165.4,5827,Eltham,-37.71787,145.156690129179,19.762347791931614
3095,1165.4,5827,Eltham North,-37.697892100000004,145.14178069999997,20.26628183030649
3095,1165.4,5827,Research,-37.66994520000001,145.1916231,25.577034490607737
3024,1172.8,5864,Fieldstone,-37.70598629999999,144.7174013,26.746440755577417
3024,1172.8,5864,Mount Cottrell,-37.735676899999994,144.46947921550301,46.015391879265096
3024,1172.8,5864,Manor Lakes,-37.9064862,144.75330590000002,21.743615808318033
3024,1172.8,5864,Wyndham Vale,-37.9748784,144.62867930000002,34.90626903910016
3024,1172.8,5864,Mambourin,-37.8388844,144.5538125,37.447705742162796
3149,1187.6,5938,Mount Waverley,-37.9319869,145.18179881096,21.194783008024782
3131,1189.4,5947,Nunawading,-37.8173756,145.17653080000002,17.316678438551385
3131,1189.4,5947,Forest Hill,-37.818191999999996,145.19902119999998,19.28364556539848
3204,1195.2,5976,Bentleigh,-37.92633315,145.05430548523398,12.783654923142484
3204,1195.2,5976,McKinnon,-37.910594200000006,145.03863,10.579721284257161
3204,1195.2,5976,Ormond,-37.9039946,145.0432907,10.163863390973342
3025,1211.4,6057,Altona North,-37.8378229,144.8342853,12.838940981527498
3186,1212.6,6063,Brighton,-37.90560815,145.00275061303302,8.910919660769395
3071,1215.2,6076,Thornbury,-35.218771200000006,149.032214027361,464.0206261526948
3752,1234.4,6172,South Morang,-37.680561600000004,145.014410295635,16.629849024396847
3177,1258.0,6290,Doveton,-37.9887542,145.2385975,28.931539778606638
3177,1258.0,6290,Eumemmerring,-37.9985273,145.2469497,30.1818604109033
3976,1269.0,6345,Hampton Park,-38.03673679999999,145.25903119999998,33.780887324743524
3016,1297.4,6487,Williamstown,-37.8611788,144.8898569,8.744897990955549
3016,1297.4,6487,Williamstown North,-37.8526453,144.8688784,10.139691664219683
3163,1298.6,6493,Carnegie,-37.893372899999996,145.0559135,9.909281687850381
3163,1298.6,6493,Glen Huntly,-37.8923791,145.0413689,9.008818735976103
3163,1298.6,6493,Murrumbeena,-37.8968653,145.0703808,11.073067699181886
3802,1298.8,6494,Endeavour Hills,-37.9702665,145.25634430000002,28.99699042184115
3196,1309.4,6547,Bonbeach,-38.0630635,145.1276225,29.225528151097087
3196,1309.4,6547,Chelsea,-38.0497386,145.121407,27.656408087621998
3196,1309.4,6547,Chelsea Heights,-38.0408403,145.1341354,27.311836533689426
3196,1309.4,6547,Edithvale,-38.0375588,145.1149321,26.191538596950387
3101,1313.4,6567,Kew,-37.8033586,145.03332849999998,5.41477143677537
3044,1317.0,6585,Pascoe Vale,-37.7434265,144.9384767,10.039766266349902
3044,1317.0,6585,Pascoe Vale South,-38.3687445,144.77226819999998,62.87680147983056
3340,1319.8,6599,Parwan,-37.6727808,144.6993618,30.081362720351766
3340,1319.8,6599,Quandong,-37.804550799999994,144.99885419999998,3.0552940958911057
3173,1329.0,6645,Keysborough,-38.005360700000004,145.1674069,25.728093384694624
3915,1344.8,6724,Hastings,-38.225403899999996,145.17366919999998,47.39721935144019
3915,1344.8,6724,Tuerong,-37.6760643,145.1524368,22.67760352112762
3075,1419.6,7098,Lalor,-37.6027435,145.10083480000003,27.17662716127697
3140,1425.2,7126,Lilydale,-37.81068,145.350850076404,32.65064748732035
3170,1427.4,7137,Mulgrave,-37.905582,145.14556159999998,16.94150417624376
3061,1429.8,7149,Campbellfield,-37.6641298,144.959583,18.264780548624312
3338,1452.4,7262,Brookfield,-37.749373999999996,144.753027,21.75222170046859
3338,1452.4,7262,Cobblebank,-37.727933,144.70464750000002,26.61117037473806
3338,1452.4,7262,Exford,-37.7908381,144.55616569999998,37.455248462996025
3338,1452.4,7262,Eynesbury,-37.74986679999999,144.6482563,30.401492503714362
3338,1452.4,7262,Melton South,-37.6798651,144.5528895,40.984220809748905
3338,1452.4,7262,Strathtulloh,-37.7152241,144.75331269999998,23.51236360157095
3338,1452.4,7262,Weir Views,-37.866671999999994,145.1022346,11.595469058489773
3039,1462.2,7311,Moonee Ponds,-37.7397699,144.8847881,12.852383706326053
3178,1466.0,7330,Rowville,-37.9239267,145.24476719999998,25.60907772743095
3040,1466.2,7331,Aberfeldie,-37.7222576,144.88349419999997,14.455013756653564
3040,1466.2,7331,Essendon,-37.72692120000001,144.90041340000002,13.1936442127668
3040,1466.2,7331,Essendon West,-37.765575,144.9212864,8.604020307333629
3108,1473.6,7368,Doncaster,-37.7848299,145.1238431,13.516358289311063
3939,1475.0,7375,Rosebud,-38.3821684,144.8099264,63.45480375986464
3939,1475.0,7375,Boneo,-38.466205,144.88921624444401,71.47544855174726
3939,1475.0,7375,Cape Schanck,-38.418955,144.859891004844,66.61119115003332
3939,1475.0,7375,Fingal,-38.45564,144.985139639175,69.86078081486771
3042,1480.6,7403,Keilor Park,-37.7187247,144.85017209999998,16.629253777144346
3042,1480.6,7403,Airport West,-37.776956299999995,144.9137235,8.090562408330817
3042,1480.6,7403,Niddrie,-37.7333202,144.91824330000003,11.798499560783426
3122,1496.0,7480,Hawthorn,-37.8355533,145.055224565243,6.6803612338284974
3201,1553.2,7766,Carrum Downs,-38.0927904,145.1758001,34.140303332909326
3754,1556.6,7783,Doreen,-37.6918649,145.2158904,25.66264617579545
3754,1556.6,7783,Mernda,-37.6641334,145.0642681,19.634749853180125
3068,1562.6,7813,Clifton Hill,-37.802104,144.98813869999998,2.923186928837858
3068,1562.6,7813,Fitzroy North,-37.7818041,144.9665675,5.2213444525804915
3048,1607.4,8037,Coolaroo,-37.6567594,144.9345853,19.410134854196112
3048,1607.4,8037,Meadow Heights,-37.65116679999999,144.9185521,20.34688990127954
3043,1619.0,8095,Tullamarine,-37.704658,144.87177319999998,16.648623039225786
3043,1619.0,8095,Gladstone Park,-37.6898311,144.8944658,17.060229729824165
3043,1619.0,8095,Gowanbrae,-37.7101582,144.9502764,13.314454817840435
3166,1638.0,8190,Hughesdale,-37.907658500000004,145.1084736,14.384442120818536
3166,1638.0,8190,Huntingdale,-37.9011951,145.130584919767,15.564559703423752
3166,1638.0,8190,Oakleigh,-37.9039215,145.1153403,14.617368731227055
3166,1638.0,8190,Oakleigh East,-37.92482570000001,145.0921745,14.63839395607395
3155,1640.4,8202,Boronia,-37.8563043,145.2859658,27.076821874500524
3168,1655.2,8276,Clayton,-37.8816255,145.1681838,17.598422860518852
3168,1655.2,8276,Notting Hill,-37.90045995,145.08828050263398,12.50567298770964
3128,1658.8,8294,Box Hill,-37.8056831,145.1295748,13.378233940634914
3128,1658.8,8294,Box Hill South,-37.8535935,145.150423,15.259405872962926
3145,1680.6,8403,Caulfield East,-37.881276,145.04208469999998,8.097151246806018
3145,1680.6,8403,Malvern East,-37.8478,145.0,2.8634949471897446
3088,1690.0,8450,Briar Hill,-37.706370299999996,145.1216479,18.360735914405307
3088,1690.0,8450,Greensborough,-37.6988474,145.1074004,18.185738640643013
3088,1690.0,8450,St Helena,-37.689513500000004,145.1295774,20.225891128343143
3051,1711.0,8555,North Melbourne,-37.7871148,144.9515533,5.1402112637481645
3066,1721.6,8608,Collingwood,-37.8290227,144.9927735,1.1463592187840173
3081,1741.8,8709,Bellfield,-37.7531065,145.0384784,9.753178429624151
3081,1741.8,8709,Heidelberg Heights,-37.7451831,145.0529194,11.188990273201682
3081,1741.8,8709,Heidelberg West,-37.738243100000005,145.04339219999997,11.396561480186662
3207,1823.6,9118,Port Melbourne,-37.825361799999996,144.96402030000002,1.4126285091011708
3192,1833.6,9168,Cheltenham,-37.963418100000005,145.0615668,16.726741958810333
3198,1842.6,9213,Seaford,-38.1048309,145.1384475,33.83040657432505
3153,1858.0,9290,Bayswater,-37.845763899999994,145.267993901458,25.391485134009052
3153,1858.0,9290,Bayswater North,-37.8269747,145.28368469999998,26.69240478084108
3070,1869.8,9349,Northcote,-31.857994,116.26807759999998,2692.1223179241533
3082,1900.0,9500,Mill Park,-37.63167670000001,145.08363530000003,23.622558432355703
3156,1901.0,9505,Lysterfield South,-37.952484399999996,145.26692749999998,28.77580007996817
3156,1901.0,9505,Ferntree Gully,-37.87288335,145.237706565455,23.200296051415574
3156,1901.0,9505,Lysterfield,-37.9348771,145.30175880000002,30.677092998039203
3156,1901.0,9505,Upper Ferntree Gully,-37.8966917,145.30987549999998,29.98238947923911
3053,1912.0,9560,Carlton,-11.329955499999999,-67.6954911,13580.874869961335
3171,1936.8,9684,Springvale,-37.945625299999996,145.1580111,20.421266009583398
3931,1938.4,9692,Mornington,-38.19381,145.095732088415,41.98342523085636
3038,1983.4,9917,Keilor Downs,-37.720576200000004,144.80476140000002,19.456680650395363
3038,1983.4,9917,Keilor Lodge,-37.69841339999999,144.79981569999998,21.376508826564482
3038,1983.4,9917,Taylors Lakes,-37.698633,144.78630769999998,22.25468165617359
3195,1994.0,9970,Aspendale,-38.0219105,145.1024159,24.143852801479174
3195,1994.0,9970,Aspendale Gardens,-38.022143799999995,145.11983999999998,24.884971879633323
3195,1994.0,9970,Braeside,-38.0005245,145.12295780000002,22.973838788850195
3195,1994.0,9970,Mordialloc,-37.9993584,145.0960708,21.659615355646324
3195,1994.0,9970,Parkdale,-37.991867299999996,145.081286,20.327825720427352
3195,1994.0,9970,Waterways,-38.014778299999996,145.1305166,24.6652739809676
3083,2030.6,10153,Bundoora,-37.69730565,145.066254356098,16.358531017626515
3083,2030.6,10153,Kingsbury,-37.715569,145.0355601,13.384310985775285
3028,2048.6,10243,Altona Meadows,-37.8814419,144.7845482,18.16919634158284
3028,2048.6,10243,Laverton,-37.859382200000006,144.76714040000002,19.01617242101359
3028,2048.6,10243,Seabrook,-31.670688300000002,116.7318562,2659.570389383354
3150,2075.2,10376,Glen Waverley,-37.8995028,145.0811583,11.964968310041401
3150,2075.2,10376,Wheelers Hill,-37.7596196,144.8974571,10.466829644694624
3141,2082.2,10411,South Yarra,-37.81044755,144.920429793501,5.557517348951235
3806,2083.4,10417,Berwick,-38.0403826,145.3481493,40.05261489567249
3806,2083.4,10417,Harkaway,-38.0002695,145.3416887,37.10981627297879
3012,2084.0,10420,Brooklyn,-37.8160898,144.84147480000001,12.225019436019284
3012,2084.0,10420,Kingsville,-37.8088622,144.8794356,9.065212564241657
3012,2084.0,10420,Maidstone,-37.7819337,144.87416059999998,10.584476489159783
3012,2084.0,10420,Tottenham,-37.8046977,144.8529354,11.438411004248696
3012,2084.0,10420,West Footscray,-37.8005584,144.87108080000002,10.018779389363443
3136,2117.0,10585,Croydon,-37.795177,145.284447,27.00629894911087
3136,2117.0,10585,Croydon Hills,-37.7759541,145.2671081,25.889012686842193
3136,2117.0,10585,Croydon North,-37.771884299999996,145.2839524,27.433823838764656
3136,2117.0,10585,Croydon South,-37.8150135,145.27361240000002,25.847218422278978
3152,2148.0,10740,Wantirna,-37.852335700000005,145.22597209999998,21.79331059769041
3152,2148.0,10740,Wantirna South,-37.8737902,145.22174750000002,21.857670124154463
3074,2161.4,10807,Thomastown,-37.471265100000004,144.97456630000002,39.6319063551431
3084,2182.6,10913,Eaglemont,-37.7651442,145.06333130000002,10.10037456113577
3084,2182.6,10913,Heidelberg,-37.75247879999999,145.0701284,11.519306508350981
3084,2182.6,10913,Rosanna,-37.739634499999994,145.0696349,12.56662318924597
3084,2182.6,10913,Viewbank,-37.73991029999999,145.0932329,13.941512460520075
3205,2199.4,10997,South Melbourne,-37.8567619,145.0206905,4.838894183748267
3429,2319.4,11597,Sunbury,-35.15341375,149.119845045385,474.7951958646032
3429,2319.4,11597,Wildwood,-37.55692655,144.799086801365,34.04745934385983
3006,2396.6,11983,Southbank,-37.8253279,144.9493432,2.6922487140240103
3006,2396.6,11983,South Wharf,-37.8377695,144.99185369999998,1.5493877373646088
3031,2403.4,12017,Flemington,-37.78675870000001,144.9193668,6.989301785790832
3031,2403.4,12017,Kensington,-37.7943554,144.9270487,5.930605198133158
3046,2462.8,12314,Glenroy,-37.702718299999994,144.8975976,15.65633901410061
3046,2462.8,12314,Hadfield,-37.7181626,144.9189712,13.293101282234776
3046,2462.8,12314,Oak Park,-37.7250777,144.9379604,11.978862402725547
3037,2530.0,12650,Calder Park,-37.676263899999995,144.7611396,25.55684909298059
3037,2530.0,12650,Delahey,-37.7198138,144.7773228,21.463456004291093
3037,2530.0,12650,Hillside,-21.7298708,119.39504950000001,3033.302713829167
3037,2530.0,12650,Sydenham,-37.6997223,144.76532949999998,23.6218991272302
3037,2530.0,12650,Taylors Hill,-37.7274099,144.6259215,33.04923602408285
3065,2601.4,13007,Fitzroy,-37.7833316,144.98370740000001,4.930774464131068
3056,2682.8,13414,Brunswick,-37.768880200000005,144.9776825,6.529326307728528
3174,2829.4,14147,Noble Park,-37.9695376,145.176703,23.40669358000507
3174,2829.4,14147,Noble Park North,-37.9512702,145.19083769999997,23.072067507700762
3076,3051.4,15257,Epping,-37.66582655,145.01727858990802,18.287403900961817
3011,3155.8,15779,Footscray,-37.78933525,144.874128275157,10.217516893228222
3011,3155.8,15779,Seddon,-37.8067725,144.8915967,8.092339141801808
3032,3177.2,15886,Maribyrnong,-37.7695144,144.89020490000001,10.186453896868636
3032,3177.2,15886,Ascot Vale,-37.761453700000004,144.86214099999998,12.692817124662977
3032,3177.2,15886,Travancore,-37.7664715,144.9613103,6.987243259673612
3134,3260.6,16303,Ringwood North,-37.793032399999994,145.23123130000002,22.420506567203198
3134,3260.6,16303,Warrandyte South,-37.7610033,145.2373853,23.814626044052428
3134,3260.6,16303,Ringwood,-37.811476500000005,145.23341509999997,22.349995135197805
3134,3260.6,16303,Warranwood,-37.7725114,145.250157,24.53188347471591
3181,3301.6,16508,Prahran,-37.8416141,145.01762150000002,3.6673348031087767
3181,3301.6,16508,Windsor,-37.821700899999996,145.152276,15.162151869214034
3058,3482.4,17412,Coburg,-37.7243394,144.9675896,11.531185102992305
3058,3482.4,17412,Coburg North,-37.7052065,144.9696144,13.638489124569352
3810,3742.0,18710,Pakenham,-38.06823555,145.47878113336202,51.29897830121743
3810,3742.0,18710,Pakenham South,-38.137285,145.49122668171898,56.53839249066552
3810,3742.0,18710,Pakenham Upper,-38.00863,145.50752328993798,50.49079395105362
3810,3742.0,18710,Rythdale,-37.886921,145.1834032,19.055461875418846
3073,3795.0,18975,Reservoir,-37.71237670000001,145.0074935,13.039596080541743
3805,3888.4,19442,Narre Warren,-38.017956,145.3058481,35.588890734187515
3805,3888.4,19442,Narre Warren South,-38.04913355,145.303989760819,37.6274604803031
3337,4064.4,20322,Harkness,-37.6626777,144.59144030000002,38.77297588821299
3337,4064.4,20322,Kurunjang,-37.6835714,144.5828446,38.41077264958707
3337,4064.4,20322,Melton,-37.706027899999995,144.57177230000002,38.34277324570545
3337,4064.4,20322,Melton West,-37.76249,144.62283,32.20357674227929
3337,4064.4,20322,Toolern Vale,-37.808901500000005,144.721139,22.826619664490252
3047,4101.8,20509,Broadmeadows,-37.673105,144.94015934480302,17.53041486073192
3047,4101.8,20509,Dallas,-37.6708194,144.9354163,17.866216641641856
3047,4101.8,20509,Jacana,-37.6877427,144.9111681,16.683024709410585
3121,4219.8,21099,Burnley,-37.7904385,144.99753710000002,4.411318156583636
3121,4219.8,21099,Cremorne,-37.8010382,144.9792611,2.950176532577986
3121,4219.8,21099,Richmond,-37.91104835,145.353691475376,34.11226282439505
3064,4337.8,21689,Craigieburn,-37.5901421,144.91082649999998,27.09653566079237
3064,4337.8,21689,Roxburgh Park,-31.713702299999998,115.729831454737,2745.290730421903
3064,4337.8,21689,Kalkallo,-37.530952299999996,144.94965390000002,33.09734355271406
3064,4337.8,21689,Mickleham,-37.5616549,144.87733390000002,30.921264518811945
3023,4442.6,22213,Cairnlea,-37.7593157,144.78780980000002,18.50785096629557
3023,4442.6,22213,Deer Park,-37.7686602,144.7713077,19.464581133103785
3023,4442.6,22213,Burnside,-37.7324225,144.7555804,22.37623275168968
3023,4442.6,22213,Burnside Heights,-37.7345608,144.7371975,23.70741235240067
3023,4442.6,22213,Caroline Springs,-37.706300399999996,144.60256569999999,35.81032205169731
3023,4442.6,22213,Ravenhall,-37.7312767,144.6607316,30.028939762897306
3021,4654.8,23274,Albanvale,-37.7460824,144.7685623,20.66609127389949
3021,4654.8,23274,Kealba,-37.7371074,144.8282988,16.694830610370268
3021,4654.8,23274,Kings Park,-37.73371220000001,144.7719526,21.04738258421375
3021,4654.8,23274,St Albans,-37.745098299999995,144.804976,17.9006313389986
3182,4668.6,23343,St Kilda,-37.8579958,144.97124519999997,3.4689527530057584
3182,4668.6,23343,St Kilda West,-37.83346029999999,144.95701880000001,2.11101977698234
3072,4950.0,24750,Preston,-37.72140035,145.009989357087,12.101063289699262
3029,5413.0,27065,Truganina,-37.7323715,144.57089419999997,37.47833621732304
3029,5413.0,27065,Hoppers Crossing,-37.830070500000005,144.7869487,16.949653463903598
3029,5413.0,27065,Tarneit,-37.9008141,144.6616976,29.10139984984253
3977,5420.2,27101,Tooradin North,-38.2138303,145.38168269999997,55.54762605064624
3977,5420.2,27101,Botanic Ridge,-38.1413786,145.2566183,42.50922329795731
3977,5420.2,27101,Cranbourne,-38.09983825,145.282937771062,40.292916052164564
3977,5420.2,27101,Cranbourne East,-38.108091200000004,145.3056221,42.303208322514685
3977,5420.2,27101,Cranbourne North,-38.0775184,145.2989039,39.44533761029211
3977,5420.2,27101,Cranbourne South,-38.150625,145.24676468406602,42.87945364406277
3977,5420.2,27101,Junction Village,-38.1363443,145.2968697,44.181337980065756
3977,5420.2,27101,Cannons Creek,-38.2114954,145.3112899,51.64326754430847
3977,5420.2,27101,Devon Meadows,-38.162017799999994,145.3024933,46.72965698922475
3977,5420.2,27101,Sandhurst,-38.08194279999999,145.21039,34.77550187690641
3977,5420.2,27101,Skye,-38.105126500000004,145.2162331,37.185404109147505
3020,6172.8,30864,Albion,-37.77638029999999,144.81607130000003,15.47878999025465
3020,6172.8,30864,Sunshine,-37.78933189999999,144.8342699,13.481633353395985
3020,6172.8,30864,Sunshine North,-37.7639467,144.8361969,14.473661729194848
3020,6172.8,30864,Sunshine West,-37.7983442,144.8110919,15.181331010258374
3030,6321.0,31605,Derrimut,-37.798797799999996,144.776051,18.191982325225087
3030,6321.0,31605,Point Cook,-37.8321522,144.69462,25.06343749761509
3030,6321.0,31605,Werribee,-37.9734648,144.6922245,30.010853911133193
3030,6321.0,31605,Werribee South,-37.8614297,144.7445428,21.00894037183109
3030,6321.0,31605,Cocoroc,-37.939080700000005,144.4789406,45.68983662512641
3199,8345.6,41728,Frankston,-38.1444729,145.1268808,37.5317070848724
3199,8345.6,41728,Frankston South,-38.1765027,145.12956409999998,40.96973791750776
3175,9649.4,48247,Dandenong,-37.98749,145.21479230000003,27.230734295723238
3175,9649.4,48247,Dandenong North,-37.95583189999999,145.2143234,25.042442445164625
3175,9649.4,48247,Dandenong South,-38.0279936,145.2209236,30.729731748937173
3175,9649.4,48247,Bangholme,-38.0483919,145.1720859,29.793704109554845
3000,22600.6,113003,Melbourne CBD,-37.8141823,144.9598007,2.3062284041653016
